active_frac,amp_mean,amp_p50,amp_p90,amp_p95,amp_p99,amp_p995,amp_p999,amp_std,best_focus_structure_score,best_z_mm,contrast_p995_over_p95,expected_fl_mm,family,focus_structure_score,gray_max_active,gray_max_all,gray_mean_active,gray_mean_all,gray_median_active,gray_min_active,gray_min_all,gray_q01_active,gray_q05_active,gray_q95_active,height_max_um,height_mode,hf_ratio,max_gray_used,min_gray_used,name,speckle_penalty,top_component_area_p50,top_component_area_p90,top_component_count,top_component_max_area,top_large_component_frac,z_mm
0.5487012987012987,0.25995057821273804,0.277777761220932,0.347222238779068,0.39814814925193787,0.5138888955116272,0.5694444179534912,0.6898148655891418,0.08234794437885284,0.04902784697912525,8.0,2.4230764850357516,,turing,0.02740123274823356,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,direct255,1.2583599090576172,255,0,reference_turing_gray,0.9210799584631361,2.0,6.0,365,11,0.07892004153686397,5.0
0.5487012987012987,0.2359769493341446,0.25,0.3125,0.36057692766189575,0.4615384638309479,0.5144230723381042,0.629807710647583,0.07448923587799072,0.04902784697912525,8.0,2.391304207208708,,turing,0.04902784697912525,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,direct255,1.7649943828582764,255,0,reference_turing_gray,0.8650051921079959,1.0,5.0,442,13,0.13499480789200416,8.0
0.5487012987012987,0.248878613114357,0.26760563254356384,0.34272301197052,0.39436620473861694,0.5117371082305908,0.5586854219436646,0.6619718670845032,0.08621082454919815,0.04902784697912525,8.0,2.2962959566970165,,turing,0.017502925523841743,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,direct255,1.6423324346542358,255,0,reference_turing_gray,0.936656282450675,1.0,4.0,506,10,0.06334371754932502,12.0
0.5487012987012987,0.2488202452659607,0.26291078329086304,0.3474178612232208,0.39906105399131775,0.5117371082305908,0.5586854219436646,0.6619718670845032,0.08766929805278778,0.04902784697912525,8.0,2.172413151520922,,turing,0.004852325932710395,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,direct255,1.7974612712860107,255,0,reference_turing_gray,0.980269989615784,1.0,4.0,542,10,0.01973001038421599,20.0
0.5487012987012987,0.20161379873752594,0.22307690978050232,0.2461538463830948,0.39230766892433167,0.5384615063667297,0.5692307353019714,0.6461538076400757,0.08837084472179413,0.03201483527925427,4.0,2.0454545454545454,,turing,0.0,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,offset90,0.8346301317214966,198,90,reference_turing_gray,1.0,1.0,2.0,697,6,0.0,1.0
0.5487012987012987,0.2291114181280136,0.24712643027305603,0.3103448152542114,0.36206895112991333,0.4655172526836395,0.522988498210907,0.6666666269302368,0.07818212360143661,0.03201483527925427,4.0,2.4000001555681334,,turing,0.004316016224358195,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,offset90,0.2790113687515259,198,90,reference_turing_gray,0.9823468328141225,2.0,4.0,467,9,0.017653167185877467,2.0
0.5487012987012987,0.2454819232225418,0.2619047462940216,0.3095237910747528,0.357142835855484,0.4642857313156128,0.5178571343421936,0.636904776096344,0.0688646137714386,0.03201483527925427,4.0,2.687500234693303,,turing,0.021955648144446584,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,offset90,1.5944803953170776,198,90,reference_turing_gray,0.9231568016614745,1.0,4.0,498,11,0.07684319833852545,3.0
0.5487012987012987,0.2699490785598755,0.2875816822052002,0.33986926078796387,0.3856208920478821,0.4901960790157318,0.5359476804733276,0.6470587849617004,0.07279777526855469,0.03201483527925427,4.0,2.533333333333333,,turing,0.03201483527925427,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,offset90,1.3838452100753784,198,90,reference_turing_gray,0.8951194184839044,1.0,4.0,493,14,0.10488058151609553,4.0
0.5487012987012987,0.30097541213035583,0.3219178020954132,0.3904109299182892,0.4383561611175537,0.5547944903373718,0.602739691734314,0.7054794430732727,0.08604693412780762,0.03201483527925427,4.0,2.41176440476547,,turing,0.018608773853773415,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,offset90,1.0178018808364868,198,90,reference_turing_gray,0.9241952232606438,1.0,3.0,591,12,0.07580477673935618,5.0
0.5487012987012987,0.31813907623291016,0.34319525957107544,0.4082840383052826,0.4615384638309479,0.5739644765853882,0.615384578704834,0.7159762978553772,0.08832205832004547,0.03201483527925427,4.0,2.2999995718896713,,turing,0.009511118353657751,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,offset90,1.5499354600906372,198,90,reference_turing_gray,0.9480789200415368,1.0,2.0,681,11,0.05192107995846314,8.0
0.5487012987012987,0.2908833622932434,0.3085106313228607,0.3776595890522003,0.42553192377090454,0.5265957713127136,0.5691489577293396,0.6595744490623474,0.0827099159359932,0.03201483527925427,4.0,2.2272726693921916,,turing,0.003496810090131852,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,offset90,1.7556012868881226,198,90,reference_turing_gray,0.9792315680166147,1.0,2.0,700,12,0.020768431983385256,12.0
0.5487012987012987,0.3288425803184509,0.34408602118492126,0.4354838728904724,0.4838709831237793,0.5860214829444885,0.6236559152603149,0.7204301357269287,0.09471657127141953,0.03201483527925427,4.0,1.9999997867987946,,turing,0.0027646334319634813,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,offset90,2.189241886138916,198,90,reference_turing_gray,0.9833852544132918,1.0,2.0,680,8,0.016614745586708203,20.0
